,house_id,met_vok_id,route,duration,distance
50,6741,2,"{'coordinates': [[37.634246, 55.735077], [37.634232, 55.735131], [37.633218, 55.735054], [37.632917, 55.735054], [37.631271, 55.736724], [37.630243, 55.738445], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629476, 55.740534], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629394, 55.742494], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",712.844,1011.852
51,6741,3,"{'coordinates': [[37.634246, 55.735077], [37.634411, 55.735091], [37.634425, 55.735034], [37.634951, 55.735074], [37.635473, 55.734959], [37.637614, 55.731536], [37.63723, 55.731464]], 'type': 'LineString'}",364.649,515.416
52,6741,4,"{'coordinates': [[37.634246, 55.735077], [37.630465, 55.734904], [37.627846, 55.734274], [37.627663, 55.733261], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",889.077,1205.467
53,6741,5,"{'coordinates': [[37.634246, 55.735077], [37.630465, 55.734904], [37.627846, 55.734274], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1009.176,1409.071
54,6808,0,"{'coordinates': [[37.629377, 55.732085], [37.632697, 55.732514], [37.63274, 55.732427], [37.634531, 55.732662], [37.634957, 55.731919], [37.635208, 55.731967], [37.635316, 55.731793], [37.635381, 55.731807], [37.635881, 55.731523], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.636624, 55.730753], [37.637278, 55.730003], [37.637947, 55.730045], [37.637978, 55.729909], [37.640902, 55.730121]], 'type': 'LineString'}",670.648,954.643
55,6808,1,"{'coordinates': [[37.629377, 55.732085], [37.629268, 55.732085], [37.628757, 55.733644], [37.627711, 55.73359], [37.627814, 55.734168], [37.627576, 55.734177], [37.627601, 55.734835], [37.625648, 55.734675], [37.62579, 55.738944], [37.625578, 55.738952], [37.625863, 55.740608], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",979.881,1387.778
56,6808,2,"{'coordinates': [[37.629377, 55.732085], [37.629268, 55.732085], [37.628757, 55.733644], [37.627711, 55.73359], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629391, 55.742293], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",931.731,1316.369
57,6808,3,"{'coordinates': [[37.629377, 55.732085], [37.632697, 55.732514], [37.63274, 55.732427], [37.634531, 55.732662], [37.634957, 55.731919], [37.635208, 55.731967], [37.635316, 55.731793], [37.635381, 55.731807], [37.635881, 55.731523], [37.635955, 55.731436], [37.63631, 55.731569], [37.636571, 55.731466], [37.636648, 55.731354], [37.63723, 55.731464]], 'type': 'LineString'}",427.545,621.758
58,6808,4,"{'coordinates': [[37.629377, 55.732085], [37.629268, 55.732085], [37.629265, 55.731887], [37.628877, 55.73191], [37.628737, 55.731845], [37.628731, 55.731594], [37.626555, 55.731733], [37.626416, 55.731597], [37.625649, 55.730064], [37.625447, 55.730049], [37.625375, 55.730082], [37.62481, 55.730009], [37.624114, 55.730023], [37.624093, 55.729811], [37.624165, 55.729739], [37.623889, 55.729608], [37.623787, 55.729318], [37.623808, 55.729219], [37.623694, 55.729196], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",521.415,716.681
59,6808,5,"{'coordinates': [[37.629377, 55.732085], [37.629268, 55.732085], [37.629265, 55.731887], [37.628877, 55.73191], [37.628737, 55.731845], [37.628731, 55.731594], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",641.514,920.285
60,7010,0,"{'coordinates': [[37.636754, 55.734105], [37.636674, 55.734209], [37.637541, 55.734369], [37.638075, 55.733659], [37.638403, 55.733725], [37.639262, 55.732346], [37.639648, 55.732544], [37.640169, 55.732285], [37.6414, 55.73086], [37.641648, 55.730758], [37.641314, 55.730358], [37.641378, 55.730156], [37.640902, 55.730121]], 'type': 'LineString'}",519.079,721.699
61,7010,1,"{'coordinates': [[37.636754, 55.734105], [37.636674, 55.734209], [37.636579, 55.734186], [37.636466, 55.734353], [37.636172, 55.734295], [37.635937, 55.73468], [37.635686, 55.734628], [37.635473, 55.734959], [37.634951, 55.735074], [37.633335, 55.734941], [37.633235, 55.735051], [37.633218, 55.735054], [37.632917, 55.735054], [37.631271, 55.736724], [37.630243, 55.738445], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629464, 55.740756], [37.627561, 55.740878], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1016.874,1415.396
62,7010,2,"{'coordinates': [[37.636754, 55.734105], [37.636674, 55.734209], [37.636466, 55.734353], [37.636172, 55.734295], [37.635275, 55.735728], [37.635239, 55.735728], [37.634002, 55.737384], [37.63398, 55.737377], [37.633879, 55.737471], [37.63467, 55.737742], [37.631096, 55.742301], [37.630942, 55.742298], [37.629562, 55.74231], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",879.076,1243.943
63,7010,3,"{'coordinates': [[37.636754, 55.734105], [37.636674, 55.734209], [37.636579, 55.734186], [37.636466, 55.734353], [37.636172, 55.734295], [37.637857, 55.731583], [37.63723, 55.731464]], 'type': 'LineString'}",283.409,420.231
64,7010,4,"{'coordinates': [[37.636754, 55.734105], [37.636674, 55.734209], [37.636579, 55.734186], [37.636466, 55.734353], [37.636172, 55.734295], [37.636416, 55.733882], [37.636326, 55.733863], [37.636512, 55.733563], [37.636382, 55.733537], [37.636401, 55.733508], [37.636027, 55.733433], [37.635313, 55.733455], [37.634433, 55.733061], [37.634481, 55.732978], [37.634368, 55.732962], [37.634474, 55.732761], [37.629268, 55.732085], [37.629265, 55.731887], [37.628877, 55.73191], [37.628737, 55.731845], [37.628731, 55.731594], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",1020.225,1388.065
65,7010,5,"{'coordinates': [[37.636754, 55.734105], [37.636674, 55.734209], [37.636579, 55.734186], [37.636466, 55.734353], [37.636172, 55.734295], [37.636416, 55.733882], [37.636326, 55.733863], [37.636512, 55.733563], [37.636382, 55.733537], [37.636401, 55.733508], [37.636027, 55.733433], [37.635313, 55.733455], [37.634433, 55.733061], [37.634481, 55.732978], [37.634368, 55.732962], [37.634474, 55.732761], [37.629268, 55.732085], [37.629265, 55.731887], [37.628877, 55.73191], [37.628737, 55.731845], [37.628731, 55.731594], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1140.324,1591.669
66,7105,0,"{'coordinates': [[37.635748, 55.727648], [37.637004, 55.727666], [37.6369, 55.72814], [37.637244, 55.728161], [37.637099, 55.728338], [37.636988, 55.728588], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639211, 55.729416], [37.639568, 55.729361], [37.640014, 55.729365], [37.640058, 55.7294], [37.640115, 55.729483], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",440.916,625.707
67,7105,1,"{'coordinates': [[37.635748, 55.727648], [37.635614, 55.729854], [37.634993, 55.729968], [37.634979, 55.73001], [37.63516, 55.73003], [37.635506, 55.730524], [37.635728, 55.730554], [37.635685, 55.730649], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636043, 55.731276], [37.635967, 55.731374], [37.635881, 55.731523], [37.635381, 55.731807], [37.635316, 55.731793], [37.635248, 55.731902], [37.635126, 55.731874], [37.633234, 55.734875], [37.631379, 55.736769], [37.630094, 55.739108], [37.629675, 55.740762], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1467.176,2083.773
68,7105,2,"{'coordinates': [[37.635748, 55.727648], [37.635614, 55.729854], [37.634993, 55.729968], [37.634979, 55.73001], [37.63516, 55.73003], [37.635506, 55.730524], [37.635728, 55.730554], [37.635685, 55.730649], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636043, 55.731276], [37.635967, 55.731374], [37.635881, 55.731523], [37.635381, 55.731807], [37.635316, 55.731793], [37.635248, 55.731902], [37.635126, 55.731874], [37.633517, 55.734496], [37.631451, 55.736664], [37.630649, 55.737988], [37.630063, 55.739189], [37.629634, 55.741405], [37.629498, 55.741407], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1337.147,1916.676
69,7105,3,"{'coordinates': [[37.635748, 55.727648], [37.635614, 55.729854], [37.635414, 55.729972], [37.635272, 55.729998], [37.634993, 55.729968], [37.634979, 55.73001], [37.63516, 55.73003], [37.635169, 55.730192], [37.635506, 55.730524], [37.635728, 55.730554], [37.635685, 55.730649], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636098, 55.731209], [37.636806, 55.731342], [37.636784, 55.73138], [37.63723, 55.731464]], 'type': 'LineString'}",402.087,583.104
70,7105,4,"{'coordinates': [[37.635748, 55.727648], [37.635738, 55.727808], [37.63506, 55.727805], [37.634873, 55.727918], [37.634886, 55.728201], [37.634481, 55.728189], [37.63448, 55.728296], [37.634444, 55.728314], [37.634234, 55.728271], [37.634234, 55.728393], [37.633769, 55.728423], [37.633184, 55.728444], [37.632296, 55.728444], [37.632333, 55.72835], [37.63178, 55.728239], [37.630846, 55.728099], [37.63036, 55.729286], [37.630169, 55.72926], [37.630115, 55.729351], [37.627115, 55.728954], [37.626959, 55.729183], [37.625616, 55.729103], [37.625607, 55.729064], [37.624262, 55.729183], [37.624212, 55.729333], [37.623787, 55.729318], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",805.521,1117.612
71,7105,5,"{'coordinates': [[37.635748, 55.727648], [37.635738, 55.727808], [37.63506, 55.727805], [37.634873, 55.727918], [37.634886, 55.728201], [37.634523, 55.728199], [37.634234, 55.728128], [37.634213, 55.728144], [37.631086, 55.727521], [37.631035, 55.727638], [37.628498, 55.727117], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",567.796,801.131
72,7216,0,"{'coordinates': [[37.629734, 55.730683], [37.629781, 55.730548], [37.63354, 55.730928], [37.635418, 55.731127], [37.635764, 55.731234], [37.636784, 55.73138], [37.636238, 55.731234], [37.637278, 55.730003], [37.637947, 55.730045], [37.637978, 55.729909], [37.640902, 55.730121]], 'type': 'LineString'}",625.116,904.281
73,7216,1,"{'coordinates': [[37.629734, 55.730683], [37.629521, 55.731581], [37.62926, 55.73158], [37.629266, 55.732411], [37.628757, 55.733644], [37.627711, 55.73359], [37.627814, 55.734168], [37.627576, 55.734177], [37.627601, 55.734835], [37.625648, 55.734675], [37.62579, 55.738944], [37.625578, 55.738952], [37.625863, 55.740608], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1099.024,1554.488
74,7216,2,"{'coordinates': [[37.629734, 55.730683], [37.629521, 55.731581], [37.62926, 55.73158], [37.629266, 55.732411], [37.628757, 55.733644], [37.627711, 55.73359], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629391, 55.742293], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1050.875,1483.079
75,7216,3,"{'coordinates': [[37.629734, 55.730683], [37.629781, 55.730548], [37.63354, 55.730928], [37.635418, 55.731127], [37.635528, 55.731188], [37.635764, 55.731234], [37.635869, 55.731217], [37.63723, 55.731464]], 'type': 'LineString'}",326.105,497.679
76,7216,4,"{'coordinates': [[37.629734, 55.730683], [37.629781, 55.730548], [37.629641, 55.73052], [37.629803, 55.730415], [37.626749, 55.730126], [37.626724, 55.7302], [37.625681, 55.730124], [37.625649, 55.730064], [37.625447, 55.730049], [37.625375, 55.730082], [37.62481, 55.730009], [37.624114, 55.730023], [37.624093, 55.729811], [37.624165, 55.729739], [37.623889, 55.729608], [37.623787, 55.729318], [37.623808, 55.729219], [37.623694, 55.729196], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",445.236,608.357
77,7216,5,"{'coordinates': [[37.629734, 55.730683], [37.629781, 55.730548], [37.629641, 55.73052], [37.629803, 55.730415], [37.626749, 55.730126], [37.626724, 55.7302], [37.625681, 55.730124], [37.625803, 55.72961], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",565.334,811.961
78,7507,0,"{'coordinates': [[37.633541, 55.729978], [37.633572, 55.729888], [37.635352, 55.730042], [37.635748, 55.729861], [37.636026, 55.729879], [37.636389, 55.730134], [37.63637, 55.730181], [37.636783, 55.730137], [37.636798, 55.730104], [37.637005, 55.730103], [37.637119, 55.729843], [37.640902, 55.730121]], 'type': 'LineString'}",389.895,528.92
79,7507,1,"{'coordinates': [[37.633541, 55.729978], [37.633572, 55.729888], [37.63031, 55.729442], [37.630041, 55.730056], [37.629866, 55.730035], [37.62956, 55.730057], [37.629384, 55.730037], [37.629249, 55.730454], [37.629421, 55.730473], [37.629442, 55.730505], [37.629542, 55.730515], [37.629266, 55.732411], [37.628757, 55.733644], [37.627711, 55.73359], [37.627814, 55.734168], [37.627576, 55.734177], [37.627601, 55.734835], [37.625648, 55.734675], [37.62579, 55.738944], [37.625578, 55.738952], [37.625863, 55.740608], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1432.043,1965.602
80,7507,2,"{'coordinates': [[37.633541, 55.729978], [37.633572, 55.729888], [37.63516, 55.73003], [37.635506, 55.730524], [37.635728, 55.730554], [37.635685, 55.730649], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636043, 55.731276], [37.635967, 55.731374], [37.635881, 55.731523], [37.635381, 55.731807], [37.635316, 55.731793], [37.635248, 55.731902], [37.635126, 55.731874], [37.633517, 55.734496], [37.631451, 55.736664], [37.630649, 55.737988], [37.630063, 55.739189], [37.629634, 55.741405], [37.629498, 55.741407], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1223.154,1720.674
81,7507,3,"{'coordinates': [[37.633541, 55.729978], [37.633572, 55.729888], [37.63516, 55.73003], [37.635169, 55.730192], [37.635506, 55.730524], [37.635728, 55.730554], [37.635685, 55.730649], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636098, 55.731209], [37.636806, 55.731342], [37.636784, 55.73138], [37.63723, 55.731464]], 'type': 'LineString'}",288.095,387.102
82,7507,4,"{'coordinates': [[37.633541, 55.729978], [37.633572, 55.729888], [37.633456, 55.729877], [37.633478, 55.72981], [37.627115, 55.728954], [37.626959, 55.729183], [37.626159, 55.729098], [37.625962, 55.729139], [37.625616, 55.729103], [37.625607, 55.729064], [37.624262, 55.729183], [37.624212, 55.729333], [37.623787, 55.729318], [37.623808, 55.729219], [37.623694, 55.729196], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",598.239,786.21
83,7507,5,"{'coordinates': [[37.633541, 55.729978], [37.633572, 55.729888], [37.633456, 55.729877], [37.633478, 55.72981], [37.630336, 55.729381], [37.63036, 55.729286], [37.630169, 55.72926], [37.63086, 55.727613], [37.628498, 55.727117], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",631.028,853.407
84,7808,0,"{'coordinates': [[37.62285, 55.728375], [37.62297, 55.728847], [37.62291, 55.72924], [37.623439, 55.729397], [37.623811, 55.729393], [37.623838, 55.72946], [37.624706, 55.729482], [37.624702, 55.729514], [37.625742, 55.729549], [37.625803, 55.72961], [37.629637, 55.730066], [37.629841, 55.730092], [37.629866, 55.730035], [37.630095, 55.730111], [37.635443, 55.730668], [37.636273, 55.73077], [37.636798, 55.730104], [37.637005, 55.730103], [37.637119, 55.729843], [37.640902, 55.730121]], 'type': 'LineString'}",927.803,1341.337
